millisecond,x,y,minute,second,zone_played
136000,62.42097225366074,27.059912307310483,2,136,defensive
136000,22.194500633116803,61.34288067868853,2,136,middle
136000,44.894624840482976,46.366226223380906,2,136,middle
136000,55.162336879274704,67.43166369337396,2,136,middle
136000,37.99343018661035,115.72512548992157,2,136,attacking
136000,49.253609523035365,81.27123938576935,2,136,attacking
136000,13.953658865079724,44.15603896604365,2,136,middle
136000,19.566131466528578,49.011688257509064,2,136,middle
136000,12.103394196472983,75.04222047336518,2,136,middle
137000,22.83012635471664,58.24039053722202,2,137,middle
137000,37.87943740166905,115.72062503491233,2,137,attacking
137000,47.121272071383515,49.914756935974154,2,137,middle
137000,13.825111307383322,42.70660735637158,2,137,middle
137000,51.918235806874044,65.799349340325,2,137,middle
137000,10.846970469624837,75.47073891096173,2,137,middle
137000,48.74472726853124,78.54710876453149,2,137,middle
137000,16.300024039285347,11.801410351866735,2,137,defensive
138000,49.61557267484544,50.601161175090525,2,138,middle
138000,18.02434410010295,12.287912027304799,2,138,defensive
138000,22.422626003378035,55.56114680712204,2,138,middle
138000,37.65615622548076,114.73134062620868,2,138,attacking
138000,14.48953590698526,41.17218072811377,2,138,middle
138000,48.23594709049408,66.09982315802574,2,138,middle
138000,10.900201128086424,74.90994465645213,2,138,middle
138000,47.978017610936625,75.4251551167857,2,138,middle
138000,14.255998264921967,48.49259505167731,2,138,middle
139000,52.8798626971662,53.10999401098951,2,139,middle
139000,18.51574021200755,19.44948676230699,2,139,defensive
139000,17.85006628521227,39.922117691480395,2,139,defensive
139000,21.99213847549268,55.86325879949685,2,139,middle
139000,38.33530646496727,114.7593921048296,2,139,attacking
139000,42.69514770222059,69.6275553877407,2,139,middle
139000,19.79268130871295,56.283889561798176,2,139,middle
139000,45.82236234374725,74.68264565775527,2,139,middle
139000,11.03338650786823,75.49104413130004,2,139,middle
139000,4.811390912661946,32.10030425870262,2,139,defensive
140000,57.29304110745532,59.35442624643188,2,140,middle
140000,21.62535332014596,25.1728708431353,2,140,defensive
140000,10.969606468452568,39.24277298963344,2,140,defensive
140000,22.411679411824302,41.48099023020569,2,140,middle
140000,23.972499601229128,0.2909162903206379,2,140,defensive
140000,21.70142247856113,55.82063910590509,2,140,middle
140000,39.56780435558343,113.84650682301732,2,140,attacking
140000,24.152644593915888,68.21719560164807,2,140,middle
140000,13.251829897500942,79.84848920670005,2,140,middle
140000,41.232507321594085,74.14279469714486,2,140,middle
140000,0.2931680511920139,63.31046874790084,2,140,middle
140000,42.23092612106139,73.28588905693944,2,140,middle
141000,62.7044918596722,61.83089834450174,2,141,middle
141000,31.260244521125383,41.277241123784435,2,141,middle
141000,26.63407246727378,27.632793756721725,2,141,defensive
141000,27.374646111221548,1.2352199069900394,2,141,defensive
141000,44.89232590092294,81.364253314638,2,141,attacking
141000,12.824433511321313,47.944648249929116,2,141,middle
141000,21.705569889794447,56.56172308144842,2,141,middle
141000,40.60195435659102,115.82810762117494,2,141,attacking
141000,27.969330293359306,77.8909338260302,2,141,middle
141000,18.48241224554788,84.12166331861889,2,141,attacking
141000,9.780298018625045,68.90030539003874,2,141,middle
142000,67.02780303607867,55.663510097528246,2,142,middle
142000,15.1054719657316,53.39157904115024,2,142,middle
142000,30.69816267491049,1.95858715919384,2,142,defensive
142000,17.898923188970347,14.693340743584784,2,142,defensive
142000,40.87694835855841,45.17158055431227,2,142,middle
142000,32.475868727943734,38.71057438640926,2,142,defensive
142000,23.11891843215151,57.89813873998855,2,142,middle
142000,54.72217871567251,90.0216399141033,2,142,attacking
142000,36.47981370600971,78.26293523737199,2,142,middle
142000,50.52353397216466,87.16174896076173,2,142,attacking
142000,42.708293375921045,114.94001104466868,2,142,attacking
142000,25.03101481108732,85.38284060110715,2,142,attacking
142000,18.558352698852552,76.87534245897317,2,142,middle
143000,65.1540163990005,50.31913266117827,2,143,middle
143000,21.238399186361796,18.858920266967033,2,143,defensive
143000,64.0513775267757,37.16273463733961,2,143,defensive
143000,33.877485133762264,2.697385835813435,2,143,defensive
143000,39.00310846419312,35.373051432660404,2,143,defensive
143000,13.787123328301954,16.636098248055333,2,143,defensive
143000,24.75398371788816,58.51453590118345,2,143,middle
143000,43.7435440275288,115.95213373524048,2,143,attacking
143000,29.946653534677132,85.84352066137907,2,143,attacking
143000,48.351186983575076,50.11748331456023,2,143,middle
143000,18.105752301550414,62.47792756196363,2,143,middle
143000,57.47181694405276,86.63621618984385,2,143,attacking
143000,44.129796940366084,69.80893119143127,2,143,middle
143000,26.715147810676836,73.97636610601893,2,143,middle
143000,62.04897897944586,83.1624215400737,2,143,attacking
144000,24.2945308829785,22.437227745735044,2,144,defensive
144000,21.52953236537567,11.903230600944525,2,144,defensive
144000,60.9750280325417,46.50417682217588,2,144,middle
144000,38.35149224213997,32.49439840142209,2,144,defensive
144000,34.74253437199652,3.011019355039437,2,144,defensive
144000,24.16345804225186,58.430387122001164,2,144,middle
144000,61.75824301103165,32.55234091116395,2,144,defensive
144000,43.89251353577639,116.9404610336028,2,144,attacking
144000,59.176760228578615,82.32165780335541,2,144,attacking
144000,66.1347315886126,76.60421097438443,2,144,middle
144000,46.56390793318469,56.096599132972294,2,144,middle
144000,29.90189966107978,71.8132152784112,2,144,middle
144000,31.753997267984385,82.32103783117213,2,144,attacking
144000,49.521475924745175,79.15577211214087,2,144,middle
145000,25.057872017163714,13.565833084085853,2,145,defensive
145000,27.48952207950733,24.68227825635651,2,145,defensive
145000,37.207237238149766,34.27235191340753,2,145,defensive
145000,34.748108634713525,2.962797285076192,2,145,defensive
145000,51.76174814493011,71.2152634210048,2,145,middle
145000,58.47952470201265,78.61512016557103,2,145,middle
145000,61.28297054279813,46.55834519468526,2,145,middle
145000,22.3842474708579,58.17685470179748,2,145,middle
145000,71.25767430225915,75.84935185047696,2,145,middle
145000,39.709193576633055,50.407213964647156,2,145,middle
145000,43.297008303795764,115.93450525611682,2,145,attacking
145000,25.306692281572552,64.73419640136129,2,145,middle
145000,29.445799816204108,72.25518303957485,2,145,middle
145000,32.59464135440271,81.81379197698863,2,145,attacking
146000,26.001216124603413,16.58092524908838,2,146,defensive
146000,34.72233654586189,2.9564074987785176,2,146,defensive
146000,29.65977871957804,25.423285301045013,2,146,defensive
146000,56.660047183459945,72.71737909022193,2,146,middle
146000,21.191668135980667,58.39491747256687,2,146,middle
146000,61.069009391853236,48.64015748198524,2,146,middle
146000,43.408715463498794,115.93891520423799,2,146,attacking
146000,49.80802231990712,73.24875860610908,2,146,middle
146000,39.13349117924102,37.991976847206686,2,146,defensive
146000,26.608974970725484,65.78515333493135,2,146,middle
146000,30.374748922750015,76.50934165431036,2,146,middle
146000,40.547476589989714,49.67749312890089,2,146,middle
146000,73.39288320930743,75.66468159606069,2,146,middle
146000,33.226787599911674,83.67011992869755,2,146,attacking
147000,30.40962356958936,17.114010819815633,2,147,defensive
147000,63.15171992813761,50.98812337503014,2,147,middle
147000,31.151004949058226,27.88582386369663,2,147,defensive
147000,34.773871847350634,2.969178020685078,2,147,defensive
147000,19.680920891722817,58.573066705697755,2,147,middle
147000,43.088004518658906,38.31227167339459,2,147,defensive
147000,43.52037380402198,115.94332288968695,2,147,attacking
147000,61.58916443879461,80.9981076989543,2,147,attacking
147000,47.533257130107096,73.91924268361409,2,147,middle
147000,28.039004139214605,67.31743042459752,2,147,middle
147000,35.18618976411862,78.66974559786517,2,147,middle
147000,36.24374634280892,86.43366629968952,2,147,attacking
147000,69.72156549407111,83.43787925391212,2,147,attacking
148000,29.792997385164284,17.63190933472488,2,148,defensive
148000,65.67179262045117,49.67234328696976,2,148,middle
148000,46.194923695691244,32.83264074351408,2,148,defensive
148000,19.913539845583546,58.21368195455282,2,148,middle
148000,34.88227261714589,2.9466146534894335,2,148,defensive
148000,32.60130295339811,26.774743204382233,2,148,defensive
148000,62.719568110030224,83.77430693289833,2,148,attacking
148000,43.408715463498794,115.93891520423799,2,148,attacking
148000,28.83355404364343,67.41854471994836,2,148,middle
148000,37.66306192037539,78.93703959039976,2,148,middle
148000,48.16558977612093,74.95825723330341,2,148,middle
148000,46.94981467365578,45.47391881390723,2,148,middle
149000,18.973291317956836,20.21885866571634,2,149,defensive
149000,67.90174624125947,46.397414897009526,2,149,middle
149000,33.83774188326005,2.7867523370929064,2,149,defensive
149000,20.218972606185147,57.868307669680966,2,149,middle
149000,32.04485750340184,24.0484313671419,2,149,defensive
149000,43.297008303795764,115.93450525611682,2,149,attacking
149000,48.901405769087305,71.75631812322655,2,149,middle
149000,59.67899419840911,89.84888036615693,2,149,attacking
149000,27.21241110037752,65.4219627691431,2,149,middle
149000,39.949885447597474,26.806556375538534,2,149,defensive
149000,36.25433566672832,91.02143330384789,2,149,attacking
149000,35.19780872892206,75.46600540071572,2,149,middle
149000,38.872730187252486,37.94382718275392,2,149,defensive
150000,66.36355152265982,41.85810528072338,2,150,middle
150000,8.0534748653135,31.81726206764401,2,150,defensive
150000,33.32713764313954,2.6104539698230127,2,150,defensive
150000,31.244325030388204,18.393959230889436,2,150,defensive
150000,21.19185897459279,56.487109202924216,2,150,middle
150000,42.401682297842235,115.8991577909814,2,150,attacking
150000,47.70902836809035,66.43530504003161,2,150,middle
150000,31.176546256332397,38.25282674931077,2,150,defensive
150000,58.64412966213286,91.63783046504278,2,150,attacking
150000,28.080535946942096,34.49937939144017,2,150,defensive
150000,55.33832558451364,91.34789617445769,2,150,attacking
150000,31.644340513834905,73.01504266904813,2,150,middle
150000,18.1852964979492,62.48856212131176,2,150,middle
150000,31.2039249400117,89.90732066378318,2,150,attacking
151000,21.496279846739398,19.168345215897816,2,151,defensive
151000,26.66403412937768,27.970474956107694,2,151,defensive
151000,63.336797877042486,41.87092105607397,2,151,middle
151000,33.38948861201787,2.72553347800293,2,151,defensive
151000,0.9487574887685721,49.47240452053623,2,151,middle
151000,57.16777553007678,87.79215658822972,2,151,attacking
151000,27.579677790361817,46.69378875268073,2,151,middle
151000,22.862455747043086,55.990828258230295,2,151,middle
151000,40.71479323364503,115.83256169140404,2,151,attacking
151000,50.522184787558004,92.23711277370379,2,151,attacking
151000,41.60474469170819,66.45239274049908,2,151,middle
151000,4.950564408662636,58.56114694853906,2,151,middle
151000,26.298484986902523,72.38626869090979,2,151,middle
151000,60.60552009839172,21.723608085376284,2,151,defensive
152000,15.54400356302346,24.92183188769792,2,152,defensive
152000,57.92378047296326,28.777063291891082,2,152,defensive
152000,23.91690565065225,30.231590439361455,2,152,defensive
152000,23.049300062636952,54.57673053766041,2,152,middle
152000,33.22562925391714,2.7349823971173493,2,152,defensive
152000,26.93330741108852,58.444329708108214,2,152,middle
152000,60.19542123525312,43.3086410744299,2,152,middle
152000,46.383081691033695,93.92465895519697,2,152,attacking
152000,38.903623851880724,115.76105898715721,2,152,attacking
152000,54.88276275061628,86.38463871842247,2,152,attacking
152000,38.961993838547954,69.60786108889685,2,152,middle
152000,17.745915003117286,68.38062841477893,2,152,middle
152000,17.69906412384017,75.10324021730138,2,152,middle
153000,8.700337874492517,33.48850795859592,2,153,defensive
153000,21.575269279730836,33.28112047527429,2,153,defensive
153000,56.14458765399833,35.956811810017555,2,153,defensive
153000,56.80262581725492,44.861440600965736,2,153,middle
153000,38.1056077856828,116.72270485491676,2,153,attacking
153000,31.51838259172399,2.112213551002398,2,153,defensive
153000,24.198088593191976,55.103362967268325,2,153,middle
153000,53.87690124527603,85.699949584835,2,153,attacking
153000,26.155591247492175,69.41503616386555,2,153,middle
153000,43.7602046821782,93.71130254260717,2,153,attacking
153000,38.72053861313503,66.92410106508223,2,153,middle
153000,13.130702855141191,71.35877566807164,2,153,middle
153000,8.36514538566729,57.78754837345688,2,153,middle
154000,18.09255780867012,35.87890348076765,2,154,defensive
154000,29.059813189802355,1.5023690885037126,2,154,defensive
154000,52.94806752951886,44.8610152185918,2,154,middle
154000,56.79331910633329,43.11272081382663,2,154,middle
154000,37.30147156957505,116.69244613956303,2,154,attacking
154000,5.818587178760262,48.15577366772801,2,154,middle
154000,54.46291336583017,85.75755269374662,2,154,attacking
154000,27.874949504394483,55.64954488469918,2,154,middle
154000,13.282719124021922,78.0512803542779,2,154,middle
154000,40.79786128720727,58.61980898804107,2,154,middle
154000,43.69918514547748,92.33148430589348,2,154,attacking
154000,4.2655192532096775,85.472985461624,2,154,attacking
154000,23.83110594207224,87.23681537372627,2,154,attacking
154000,1.0592663595117355,106.2695563819023,2,154,attacking
155000,61.137879940294695,51.167480875116766,2,155,middle
155000,28.819893549500964,1.5430066812467658,2,155,defensive
155000,52.48814203618614,52.18854338355759,2,155,middle
155000,15.228485203676323,39.21100507192115,2,155,defensive
155000,31.2130940696083,53.08797368512229,2,155,middle
155000,36.94631203619265,117.68818821473042,2,155,attacking
155000,8.145119561153297,73.48542054237667,2,155,middle
155000,15.778912580229711,83.22157684211568,2,155,attacking
155000,9.98179252628008,47.818545002782386,2,155,middle
155000,45.330189563072366,91.79473320619944,2,155,attacking
155000,46.01113723599867,57.66403814865332,2,155,middle
155000,56.184006922670655,89.52960826780422,2,155,attacking
155000,24.018194353565335,79.17645746140906,2,155,middle
155000,9.214397181113984,112.53817432050893,2,155,attacking
156000,32.573662421390544,52.01027196612779,2,156,middle
156000,29.676168649684648,1.705176923289045,2,156,defensive
